,AST,BLK,DRB,ORB,PTS,STL,TOV,TS,Team,Year,aAST,aBLK,aDRB,aORB,aPTS,aSTL,aTOV,aTS
16,0.15212761363946956,0.08909104600529792,-0.13676215203598485,0.18925285937708172,-0.15842144515781134,0.053969990911618665,-0.06904913956597006,-0.7056912721188069,Cleveland Cavaliers,2005,-0.01106382639980885,0.02894716648570674,-0.17673508895556683,-0.06695522528160164,-0.36336083477650116,-0.09628390302247417,0.034002190616653834,0.13933731044569425
17,0.03760243398616749,0.20647935514993254,0.05936221812029495,0.003149442440465872,-0.2319742589810809,-0.004724163660698645,-0.0905226107509642,0.2955227593228076,San Antonio Spurs,2005,-0.5146586832186933,0.0318085008994504,-0.06371237961269217,-0.13133524959083404,-2.1681530802366433,-0.03190387871324177,0.07263020520219327,-1.7374312098633906
18,0.22370585092278333,0.03326002092431316,0.01068901676764157,-0.0068715107791980585,-0.34230347971598524,-0.024766070100026506,0.14425400753830503,0.19772838027681158,Los Angeles Clippers,2005,-0.018217162434168006,-0.008250180892960871,-0.2754511262297232,0.0017168006482462623,-0.17417296212427327,0.0310454783891188,-0.0961885252086828,-0.19039832338215076
19,-0.016797026349150992,-0.029728827885002973,0.21969746963491785,-0.1586173738198233,-0.4922380617403424,-0.07630240094401243,-0.07763852803996771,0.3126209966457531,Houston Rockets,2005,-0.06972118188155392,-0.09122887889152707,-0.005055024130947093,-0.13276591679770586,-1.516505963323414,-0.013305205023907965,-0.1462618774491969,-1.384802309338382
20,-0.0024813788924882333,-0.042612910595999455,0.20538182217825507,0.023191348879793735,-0.6365147350090635,-0.05769205925035085,0.2602107519372734,-0.7592113941961429,Chicago Bulls,2005,-0.04253850495098913,0.05040717458878421,0.1093983524187994,-0.008297869799856555,-0.9369304169443666,0.09828683711209486,0.11841155582209187,-1.4616901637257562
21,0.07052842313649184,0.059028186346306126,-0.16109875271231153,0.14057965802442834,-0.6817780050541524,0.11266414548393597,0.003960662463010008,-1.9809947795632383,Charlotte Bobcats,2005,0.033286857013217916,0.06757518107124617,0.19809971924485292,-0.03691121393729318,0.7507455263977296,0.011016137492913164,0.15417823599388764,1.1406195606936491
22,-0.04113362702547768,0.11056451719029206,-0.20118256559096725,-0.1400070321261617,-0.8741469027457806,0.11839040446660108,0.011118486191341388,0.33520041110433,Memphis Grizzlies,2005,-0.1598532159144793,0.1104951972774011,-0.08660305492264146,0.01173147109634908,-1.4924821064786866,-0.006151868989548809,0.16276223923511862,-0.5388944528029272
23,0.0605074699168279,0.14062737684928384,0.08513038354228791,0.09906428040010636,-0.896778537768325,-0.05769205925035085,-0.08050165753130027,-0.6014628637261175,Detroit Pistons,2005,-0.18131322401755676,-0.04544752827162848,-0.18102709057618233,-0.08126189735031994,-1.9038906549446424,-0.009013203403292471,-0.077589851519349,-1.6356076143154734
24,-0.3660988242917223,-0.05979168754399476,-0.04227887882201064,-0.16720676229382095,-0.9731603059694126,-0.0018610341693660935,-0.023239067704649233,0.28618435482403193,Indiana Pacers,2005,-0.29290526615355955,-0.0010968448586017156,-0.045113705923358366,-0.018312540247959374,-1.219210734869913,-0.09628390302247417,-0.06757518107124617,-0.5013110849460745
25,0.11633849499781265,-0.03545508686766807,-0.2928027093136089,0.08904332718044242,-0.9759892603472307,-0.10779682534867051,0.14711713702963758,-0.43176111895822067,Utah Jazz,2005,-0.21851057139622437,0.10763386286365745,-0.31121780640151897,-0.17997793462447628,0.015014910527954593,0.04249081604409345,-0.010348492796372934,1.889595270409756
26,-0.032544238551480024,0.20791091989559882,-0.062320785261338496,-0.021187158235860818,-0.9873050778585029,-0.047671106030686916,0.170022172960298,-0.3470187610541983,Portland Trail Blazers,2005,0.2550402740783517,0.02179383045134758,-0.1939030954380288,0.23491555536835473,-0.0630626242174093,0.11974684521517233,-0.12480186934611942,-0.6501630256534012
27,-0.18715323108343782,-0.07840202923765635,-0.16109875271231153,0.16491625870075505,-1.0325683479035919,0.01818087226996177,0.18576938516262703,-1.554315901368361,Atlanta Hawks,2005,0.083360209253732,0.12194053493237576,0.05074099693705432,-0.11845924472898756,1.294285287509686,0.14263752052512163,0.029710188996038337,2.2240099236818858
28,0.03903399873183377,-0.12993836008164228,-0.08665738593766519,-0.18581710398748252,-1.3409243750857605,0.04824373192895356,-0.03612315041564571,-1.0328929659906227,New Jersey Nets,2005,-0.11264119808770885,0.004625823968885609,0.07935434107449094,-0.15851792652139882,-1.0540467190624123,-0.021889208265138953,0.13414889509768202,0.07482146235211841
29,-0.029681109060147474,-0.12707523059030973,-0.23840324897829043,0.048959514301786695,-2.031189243273367,-0.09491274263767402,0.039749781104666905,-2.227025942180762,New Orleans Hornets,2005,-0.003910490365449693,0.07615918431247716,0.053602331350797984,-0.05407922041975515,-0.4144115305715468,0.025322809561631476,-0.030377833692578567,0.7684873177284501
0,0.6947298909534044,0.03791417646242744,0.29558839824519983,-0.19672718311942022,2.853298336460645,-0.05507034131167583,-0.13360007930947862,2.4674585536708125,Phoenix Suns,2006,-0.20562208498882664,-0.14717812594443846,0.41717877183025204,0.15899985283481433,1.3213483583598273,0.004652727852437066,0.05132243682127028,-0.49393110042203114
1,0.00800936977768794,-0.11279467497572152,-0.29729453618600876,0.1373914969557213,1.3975338790827647,0.0487197167542192,0.03701371477144472,1.1331000141193577,Oklahoma City Thunder,2006,0.4025559128654498,0.019465494076522535,-0.17960479046703562,0.12339224171922439,1.9542631182464674,0.014622858964802253,0.01713913015030392,1.965223305604459
2,-0.23795885002230988,-0.06587588160346759,-0.1394767766611547,0.16867069253722392,1.1676763331809943,0.0999038549784962,-0.05540209035572209,0.14277486899655925,Washington Wizards,2006,0.10772489282836496,-0.06314416371164616,0.04970822511736371,0.06784436837890405,0.6356907018159673,-0.07225971215723724,0.20514731684061888,0.7482273549766456
3,-0.1384341368084379,-0.16113524996531645,-0.21483120238022918,-0.07445396402809183,1.0175027365251708,-0.0835059736584964,-0.15777036680427609,0.9470306736236849,Toronto Raptors,2006,0.35270525730362384,-0.03750668370842139,0.1380151006840268,-0.11589090497754012,1.6017184932218915,-0.0993214966050856,-0.024165698743780425,2.1006538831407564
4,0.3279102336794192,0.11042503894681985,0.06241621300127125,-0.01900448095179175,0.8336166998037544,0.1567751196721373,0.04838796771017294,-0.04859968900044762,Denver Nuggets,2006,0.3826156506407194,0.07216475852759567,0.03831378956037492,0.06926867282352765,0.7023133081198242,-0.002468794370680925,0.2008744035067481,-0.0836656418806435
5,0.0023222433083238295,0.08056762498265826,0.3311329386787255,-0.082984653732138,0.7232850777709046,-0.09345844497988358,0.005734519189942102,1.5014178705560972,Miami Heat,2006,-0.13440686275764674,-0.12438925483046089,-0.11835969934822088,-0.1287096449791525,-0.22485129627551684,-0.03950070993089448,-0.16944475209538745,-0.6285672504009017
6,0.062037071236647,-0.05023628381271629,0.0652597762359533,0.07625488741005712,0.6098886884593644,0.05725040645826537,-0.05540209035572209,0.2616674961583397,Los Angeles Lakers,2006,0.056449932821915426,-0.044628205931539384,-0.06138752156327695,-0.03328124718937142,-0.01665565157596421,-0.07368401660186083,-0.03413582985614561,-0.24416462412663062
7,-0.05312723976797626,0.026539923523699212,-0.024312465656531446,-0.06165792947202258,0.5884353175085325,0.089951383657109,-0.03265358447826565,0.18134526748630986,Philadelphia 76ers,2006,0.27294420840470235,0.0009495362964157591,0.12946927401628522,0.08208741282514004,0.9771315591232337,0.0602006011927574,0.1239619634970738,0.5008677380154967
8,-0.3090479308893613,0.14596957938034555,-0.01578177595248528,0.16156178445051878,0.5363342737707979,0.007488049851329392,-0.09947732049329396,1.0488827237436797,Dallas Mavericks,2006,-0.36656848723129326,0.020889798521146134,-0.3320053660417606,0.026539539484819703,-0.89662924317274,-0.07368401660186083,-0.0441059609685108,-0.6055439811021452
9,0.19141919841468052,-0.12274714629710871,0.04393305197583789,-0.09151534343618417,0.4627798590822313,0.02881477411144481,0.024217680215375466,0.5987347673532936,Sacramento Kings,2006,0.06072284615578622,0.02516271185501693,0.08674014067757727,0.05217701948804447,0.06939854823318421,0.09723251675297095,0.024260652373421912,-0.43290444373837267
10,0.005165806543005885,-0.0402838124913291,0.06099443138393022,0.09047270358346739,0.3708368407215231,0.0231276476420807,-0.03691892933028873,-1.0885107826773799,Golden State Warriors,2006,0.19603176839502806,0.03370853852275852,0.3132045473727294,0.09775476171599962,0.6440185276039494,-0.01671183881691691,0.1082946146062142,0.025144925267242494
11,0.0364450021245085,0.05213199263583771,-0.014359994335144252,-0.14696482651248424,0.23905184773784133,-0.013838674408786026,0.2517027389899399,1.1432878913072317,Boston Celtics,2006,0.10345197949449417,0.026587016299640526,-0.1041166549019849,-0.009068071630770252,0.5662921535827832,0.14281025898092609,0.03992800126428149,0.29325422436124005
12,0.11179942784358297,-0.16397881319999852,0.008388511542312193,0.017961841099074973,0.1992098731148678,0.013175176320693503,0.021374116980693407,-0.05283800506709804,Milwaukee Bucks,2006,0.2230935528428764,0.04083006074587651,0.04685961622811651,-0.12016381831141092,0.41639128939910525,0.02601729452179104,4.747681482074343e-05,0.8129240166643197
13,0.16156178445051894,-0.05734519189942143,0.22734288061283048,-0.014739136099768665,0.1992098731148678,-0.11336338762265798,0.05976222064890116,-0.612627818306008,Chicago Bulls,2006,-0.05464581385872523,0.0493758874136181,0.140863709573274,-0.0503729005248546,0.03608724508125579,0.03313881674490903,0.06556548126750626,-0.6516098122105504
14,-0.18535293018069185,0.009478544115606878,0.09796075343479695,0.06061528961930581,0.14404406209844287,-0.02947827219953733,-0.06393278005976825,0.2059773487831869,Cleveland Cavaliers,2006,-0.03470555163399486,-0.04035529259766859,-0.030052823781557794,-0.15577142942700087,-0.3775281023885221,-0.06798679882336645,-0.1466558809814099,-0.19955078360502224
15,-0.09293712505352504,0.012322107350288936,-0.29871631780334984,0.21701126752681887,0.05210104373773465,-0.0010426398527167754,0.14506911768936284,-0.1354515469485468,Atlanta Hawks,2006,-0.0019465494076520997,0.0522244963028653,-0.15254300601918724,0.09205754393750522,1.129808365236239,0.013198554520178655,0.06414117682288266,1.3268348614591303
16,0.025070749185780276,0.16729630364046097,0.3723646055816153,-0.12563810225236885,0.0459715091803541,-0.07639706557179125,0.004312737572601075,0.297558245307002,Los Angeles Clippers,2006,0.10630058838374136,-0.04320390148691579,-0.014385474890698212,-0.08313190275119736,-0.31645737994331996,-0.025257665484658496,-0.18368779654162343,-1.0920045945763235
17,0.03786678374184953,-0.04454915734335218,-0.24468861634439076,0.10469051975687767,-0.03677720734428328,0.33307604022242476,-0.021279331539537427,-2.010922379002205,Charlotte Bobcats,2006,0.27151990396007875,0.07928628075071366,0.32032606959584736,0.033661061707937694,0.8771976496674484,-0.01528753437229331,0.40170133019867543,1.2453747957124874
18,0.3989993145464706,0.1488131426150276,-0.13521143180913162,0.08336379549676226,-0.04290674190166383,-0.01099511117410397,-0.35681979323202,-0.01622241261683582,Detroit Pistons,2006,-0.21274360721194463,-0.14290521261056766,-0.06138752156327695,0.04932841059879727,-1.5573034223526536,-0.15202076105615875,-0.05265178763625239,-1.1964300951150992
19,-0.3161568389760664,-0.1625570315826575,-0.11672827078369825,0.1672489109198829,-0.3463187024920009,-0.04653965160762966,0.3796630845506324,-0.12980547070101914,New York Knicks,2006,0.0763901950466458,0.07358906297221927,-0.23087975047348513,-0.0475242916356074,1.1436880748828757,0.12286999675619571,-0.039833047634640004,1.4574835014169183
20,0.03786678374184953,0.11611216541618397,0.150566673276415,-0.0929371250535252,-0.3616425388854523,-0.063601031015722,-0.07957237785051957,0.7959975211213998,San Antonio Spurs,2006,-0.5047260183597823,-0.06029555482239896,-0.03575004156005219,-0.04325137830173661,-1.8793126861546283,0.01604716340942585,-0.06547052763786478,-1.9380280180683003
21,-0.27776873530785867,-0.03317490440462396,-0.05701344285537509,-0.03464407874254306,-0.5240752046560367,-0.07924062880647331,0.0825107265263576,0.5477724356407321,Orlando Magic,2006,-0.06604024941571401,0.0009495362964157591,-0.2892762327030527,-0.007643767186146655,-0.23040318013417158,0.03883603452340342,-0.11816979208893791,0.06654470753485403
22,-0.08440643534947886,0.03364883161040435,0.1662062710671663,-0.026113389038496887,-0.78458042334471,0.014596957938034531,0.102415669169132,-0.20291484310985988,Indiana Pacers,2006,-0.2426540005490402,0.019465494076522535,-0.037174346004675785,0.07354158615739845,-1.1409121329535483,0.10435403897608894,-0.09965383430883114,-1.4958238938894246
23,0.2753043138378012,-0.15260456026127028,0.13777063872034573,-0.134168791956415,-0.8090985615742322,-0.04227430675560658,-0.08952484917190676,-0.5509500917663843,New Jersey Nets,2006,-0.07031316274958481,-0.08023581704712934,0.2234733673614427,-0.18425751831947285,-1.0437541654270905,0.0018041189631898694,-0.007074045408297248,-0.5393791762471063
24,-0.243645976491674,-0.10568576688901637,-0.08971442005421873,0.002322243308323668,-1.0542799438694541,0.033080118963467894,-0.12364760798809143,-1.528531708471621,New Orleans Hornets,2006,-0.15149851609312992,0.06646754074910127,0.07961861845445926,-0.08028329386195017,-0.3136814380139926,-0.08650275660347322,0.021412043484174716,0.6233956723924611
25,0.11606477269560606,0.15165670584970967,-0.0882926384368777,0.21985483076150092,-1.1707411004596844,-0.09061488174520153,0.153599807393409,-1.2283928814221567,Utah Jazz,2006,-0.25547274055065256,0.11062097853243283,-0.29212484159229984,-0.06461594497109058,-0.46080636026834315,0.10720264786533613,-0.02274139429915683,0.45875379617529555
26,-0.14838660812982513,0.08056762498265826,-0.08971442005421873,-0.11710741254832267,-1.2167126096400387,0.017440521172716588,-0.06819812491179135,0.09489432203478132,Memphis Grizzlies,2006,-0.12158812275603435,0.10065084742006764,-0.054265999340158966,0.015145103927830916,-1.9431593505291578,0.013198554520178655,0.044200914598152286,-1.0882660000213
27,0.0364450021245085,0.12179929188554808,-0.02857781050855453,-0.14980838974716632,-1.3270442316728885,-0.04085252513826555,0.009999864041965185,-0.8523773479155424,Minnesota Timberwolves,2006,-0.19422764943183785,-0.01614211703906742,-0.04429586822779377,0.08208741282514004,-0.7744877982823357,-0.06941110326799003,-0.06119761430399398,-0.8974547699483453
28,-0.1569172978338713,-0.09288973233294713,0.17473696077121245,-0.09578068828820725,-1.7407878142960753,0.0003791417646242525,0.015686990511329296,-1.284590807220726,Houston Rockets,2006,-0.061767336081843226,-0.017566421483691017,0.04970822511736371,-0.06034303163721979,-1.2158625650453874,-0.008166012149175318,-0.1252913143120559,-0.9648029118958745
29,-0.2848776433945638,0.07061515366127108,-0.3399479847062396,-0.04317476844658922,-2.0533940767224834,-0.0835059736584964,0.03274836991942163,-1.8180579071294245,Portland Trail Blazers,2006,0.06642006393428061,0.02516271185501693,0.004130482889408565,0.16042415727943793,0.29147390257937367,0.006077032297060664,-0.17371766542925823,0.7587020092397205
0,0.5279546222704977,0.022950484243896813,0.18023842615980865,-0.24539723478708395,2.881609118613218,-0.05688541614016791,-0.07301152014046185,3.4269205601537873,Phoenix Suns,2007,-0.2768060279462817,-0.10320076214908627,0.06942341899209693,0.13454875282452172,0.9293125284509385,-0.03863604812009711,0.001308112874682935,-0.6144127849191644
1,0.2867641972226209,0.12391391798486849,0.002150147200039169,0.03926355756593343,1.961946633949425,0.21936175673443514,0.09526086942782429,0.4316001411451821,Golden State Warriors,2007,0.38892998863338313,0.029946441166846686,0.39037825645892477,0.2270510203913804,1.8204714633584367,0.12114059585902244,0.39794662380530427,0.7360754705729594
2,0.2446960998305494,0.0804435506797279,0.14518167833308238,0.12480202226314555,1.6615235556259194,0.11839832299346346,0.15555847568979347,0.4594705533448516,Denver Nuggets,2007,0.3707098450217291,0.06498517888156588,0.009156790122779907,0.13174565380734418,1.1146299828047914,0.12114059585902244,0.1428646132421485,-0.41560908831950333
3,-0.11989407756740386,-0.003692644104415157,-0.10582463610627776,0.12059521252393839,1.4070836015356032,0.05810071673149427,-0.1515386352723287,0.06578537116482479,Washington Wizards,2007,0.2754044784376929,0.0033170005036600946,0.13529624589576902,0.08549452002391485,1.3653535975188276,-0.10450887502376921,0.06998403879553257,1.4254543146741532
4,0.14653720591571584,0.060811771896761194,0.05683867380973216,-0.036459017739795326,1.155709189060833,0.009021269774077488,0.04477915255733845,0.9195181261823285,Los Angeles Lakers,2007,0.07358134920091032,0.04396193625273436,0.075029617026452,0.060266628869317024,1.0437733090812593,0.07769256109277063,-0.046344570417335175,0.43213532575281405
5,-0.09184867930602285,0.04117999311379448,-0.11143371575855397,-0.06450441600117635,0.7173367380377585,-0.04146044709640835,0.142938046472172,0.9398368050258761,Memphis Grizzlies,2007,0.44359041946834504,0.10142546610487385,0.0399908793117328,0.0742821239552047,1.787768383178345,0.1225421453676112,0.016725157469159382,1.8808575895578956
6,0.39053217078973074,-0.054174360974901,0.002150147200039169,0.16546784974214804,0.6897468634978448,-0.02323093822651069,0.05038823220961465,0.6596030474478681,Utah Jazz,2007,-0.2711998299119266,0.08460687200180864,-0.32441199292134687,-0.13875340135028802,-0.027252566816743064,0.04125227386946266,-0.01551048122838228,0.8163628851812879
7,-0.1128827280020586,-0.1579423345420108,-0.0819860475841039,-0.16126104000294086,0.6315015728024712,0.10858243360198011,-0.06600017057511659,0.23513335574938335,Sacramento Kings,2007,0.13244642856163857,0.038355738218379294,0.2712465482288795,-0.00700774754294384,0.9647408653127044,-0.030226751068564504,0.13165221717343836,0.9812221728331674
8,-0.1591576351333373,0.04258226302686353,0.08488407207111318,0.011218159304552408,0.31881632801678156,-0.04706952674868455,-0.14172274588084535,1.2038535815195885,Dallas Mavericks,2007,-0.3847253401076168,-0.09198836608037612,-0.23611437388025447,-0.10231311412698006,-1.3299252606570615,-0.040037597628685875,-0.07157246157193299,-0.9719115607729867
9,0.0357578827832608,-0.21543540097784186,-0.25586751680466624,0.04066582747900248,0.22991562116594824,-0.009208239095820176,-0.001495754573940236,-0.0627100718100122,Milwaukee Bucks,2007,0.4646136620971766,0.0775991244588648,0.018967636682901284,0.21023242628831518,1.182761399846649,0.03003987780075252,0.06017319223541119,1.3432750134440912
10,0.10727364834978241,-0.07941521941014391,0.03580462511369639,-0.22015637635184102,0.1839324969327586,-0.017621858574234484,-0.19220446275133118,0.5831076375834314,Toronto Raptors,2007,-0.004905423280060688,-0.08498061853743229,0.2614357016687581,-0.08969916854968114,-0.05723039031516043,-0.14655536028143223,-9.343663390583289e-05,0.11667135695661209
11,-0.07081463060998708,-0.10746061767152494,-0.18575402115121367,0.022436318609104815,0.10116287331301722,0.05249163707921807,0.03776780299199319,0.19651129268368767,Oklahoma City Thunder,2007,0.1744929138193016,-0.051343430331301856,-0.06512533383242479,0.058865079360728254,0.7358193040520628,-0.00499885991396668,-0.011305832702615976,1.099866589683589
12,0.12129634748047291,0.09446624981041842,0.19987020494277538,0.10096343374097168,0.00919662484663793,0.06370979638377047,0.09666313934089334,-0.5050570789894182,Chicago Bulls,2007,-0.09880924035550814,0.0775991244588648,0.0021490425798360684,-0.02102324262883152,-1.111904726123117,0.02863832829216375,0.26339787098078254,-1.4604593010253504
13,0.09605548904523,0.055202692244484985,0.17182480668139435,-0.2117427568734267,-0.055179749079827575,-0.009208239095820176,-0.1459295556200525,1.3868858346208424,San Antonio Spurs,2007,-0.461810563079999,-0.056949628365656924,-0.10577026958149906,-0.11632860921286774,-1.9322069873070833,-0.01901435499985436,-0.09119415469217575,-2.110707575412974
14,0.30359143617944956,-0.14672417523745837,0.09890677120180369,-0.1262042921762146,-0.29429199509241377,-0.13260799144589666,-0.04075931213987367,0.3225768778631723,New Jersey Nets,2007,0.0833921957610317,-0.012100044090816352,0.10025750818104982,-0.06306972788649455,-0.0899334704952521,-0.013408156965499287,-0.07437556058911053,-0.12154645607209591
15,-0.2993846264402424,-0.16495368410735603,0.08628634198418224,0.16827238956828613,-0.3157507864012356,-0.07090811527085843,0.2298787810824532,-0.1478547167343652,New York Knicks,2007,0.00350387377147192,0.03975728772696806,-0.22069732928577804,-0.037841836731896734,0.35700862529933414,0.03144142730934129,-0.16687782815596922,0.45401824189321494
16,-0.05819420139236562,-0.056978900801039095,0.30644271833602327,-0.04487263721820963,-0.4414379926386206,-0.014817318748096381,-0.11087280779332621,-0.11890623759276993,Houston Rockets,2007,-0.22074404760273095,-0.03452483622823664,0.13109159737000273,-0.15697354496194202,-1.4770891214674742,-0.03162830057715327,-0.10941429830382973,-2.0343362543698738
17,0.12690542713274913,-0.012106263582829464,-0.15209954323755645,0.011218159304552408,-0.46596232556298844,0.062307526470701424,-0.023932073183045053,-1.243927854034184,Charlotte Bobcats,2007,-0.03994416099477988,0.08320532249321987,0.15071329049024548,0.023826341646009056,0.4224147856595175,0.013221283697687302,0.0769917863384764,0.5512633358778505
18,-0.05258512174008941,-0.03454258219193428,0.1045158508540799,0.17808827895976947,-0.4996832833339942,0.044078017600803765,-0.08983875909729046,-1.3617746630036414,Cleveland Cavaliers,2007,-0.13524952757881611,-0.04013103426259171,0.009156790122779907,-0.14716269840182064,-1.2999474371586441,-0.07507633534340508,0.01812670697774815,-1.134202202157636
19,0.14373266608957774,-0.0738061397578677,0.027391005635282087,-0.13041110191542174,-0.6744191554201149,-0.08633308431461799,0.051790502122683706,-0.3229694393750389,Minnesota Timberwolves,2007,0.05115655706349003,-0.024713989668115263,-0.023078848574761755,0.06306972788649455,0.22074579121561883,-0.014809706474088056,-0.10941429830382973,-0.05743852983656068
20,0.03155107304405365,0.1323275374632828,-0.11283598567162302,0.05048171687048584,-0.6897468634978448,-0.014817318748096381,-0.33663826379744344,-0.4668213895219354,Detroit Pistons,2007,-0.13805262659599365,-0.12282245526932901,-0.07213308137536863,0.08549452002391485,-1.5424952818276574,-0.10170577600659167,-0.05054921894310148,-1.358208857719326
21,-0.1619621749594754,0.0061232452870682,-0.08899739714944915,0.008413619478414307,-0.7357299877310344,-0.006403699269682074,0.15275393586365538,-0.8116918587642163,Boston Celtics,2007,0.0918014928125643,0.10002391659628508,0.03018003275161143,-0.08969916854968114,0.10901026726697226,0.014622833206276071,0.012520508943393079,0.6563024002223633
22,0.023137453565639343,0.1323275374632828,0.0414137047659726,-0.03365447791365723,-0.778647570348678,0.0034121901218012833,-0.002898024487009287,-0.33326713010282916,Los Angeles Clippers,2007,-0.032936413451836045,-0.07937442050307722,-0.1085733685986766,-0.09670691609262498,-0.5886554432416502,-0.016211255982676823,-0.15286233307008154,-0.5065095502195159
